UKPRN,Provider,Subject Code,Subject,Level,Question Number,Answered 1,Answered 2,Answered 3,Answered 4,Answered 5,N/A,Confidence interval-min,Agree,Confidence interval-max,Response,Sample Size
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0098,0.0196,0.0784,0.3039,0.5882,1,0.8359,0.8922,0.9307,204,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0098,0.0098,0.0439,0.3366,0.6000,0,0.8890,0.9366,0.9646,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0634,0.0537,0.1610,0.3610,0.3610,0,0.6496,0.7220,0.7843,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0098,0.0098,0.0439,0.2927,0.6439,0,0.8890,0.9366,0.9646,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0244,0.0439,0.0634,0.2634,0.6049,0,0.8087,0.8683,0.9114,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.1024,0.1122,0.1268,0.3854,0.2732,0,0.5838,0.6585,0.7261,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0683,0.1902,0.1512,0.3610,0.2293,0,0.5145,0.5902,0.6619,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0973,0.1027,0.4162,0.2973,0.0865,20,0.3100,0.3838,0.4633,185,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0293,0.0293,0.0293,0.3610,0.5512,0,0.8595,0.9122,0.9463,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0146,0.0207,0.0293,0.4220,0.5134,0,0.8875,0.9354,0.9637,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0163,0.0211,0.0618,0.2878,0.6130,1,0.8461,0.9008,0.9375,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0366,0.0854,0.1159,0.4707,0.2915,0,0.6922,0.7622,0.8204,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0285,0.0325,0.1041,0.4504,0.3846,15,0.7713,0.8350,0.8836,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0472,0.0512,0.1033,0.4967,0.3016,2,0.7312,0.7984,0.8522,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0098,0.0163,0.0634,0.3480,0.5626,1,0.8576,0.9106,0.9451,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0366,0.0317,0.1024,0.3268,0.5024,0,0.7650,0.8293,0.8787,205,309
10007799,University of Newcastle upon Tyne,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0650,0.1154,0.1138,0.3366,0.3691,0,0.6326,0.7057,0.7695,205,309
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0144,0.0489,0.0690,0.6638,0.2040,1,0.8235,0.8678,0.9023,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0143,0.0344,0.0831,0.6275,0.2407,0,0.8240,0.8682,0.9026,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0086,0.0287,0.0259,0.2672,0.6695,1,0.9022,0.9368,0.9597,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0201,0.0602,0.1117,0.3782,0.4298,0,0.7583,0.8080,0.8496,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0201,0.0920,0.1523,0.4052,0.3305,1,0.6814,0.7356,0.7835,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0173,0.0578,0.1040,0.4306,0.3902,3,0.7719,0.8208,0.8611,346,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0086,0.0143,0.0372,0.2923,0.6476,0,0.9059,0.9398,0.9620,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q08,0.1638,0.1782,0.1667,0.3276,0.1638,1,0.4337,0.4914,0.5493,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0774,0.1547,0.1977,0.4241,0.1461,0,0.5121,0.5702,0.6264,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q10,0.1037,0.1354,0.1268,0.4611,0.1729,2,0.5764,0.6340,0.6880,347,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q11,0.1243,0.1879,0.2023,0.3642,0.1214,3,0.4278,0.4855,0.5437,346,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0345,0.0891,0.0891,0.4598,0.3276,1,0.7361,0.7874,0.8310,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0718,0.1580,0.1494,0.4023,0.2184,1,0.5630,0.6207,0.6752,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0694,0.1325,0.2145,0.3880,0.1956,32,0.5227,0.5836,0.6420,317,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q15,0.1662,0.1977,0.1948,0.3181,0.1232,0,0.3847,0.4413,0.4993,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q16,0.1297,0.1585,0.1700,0.4121,0.1297,2,0.4836,0.5418,0.5989,347,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q17,0.1261,0.2063,0.1576,0.3610,0.1490,0,0.4522,0.5100,0.5676,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0287,0.0430,0.0630,0.4355,0.4298,0,0.8208,0.8653,0.9002,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0229,0.0057,0.0287,0.3725,0.5702,0,0.9093,0.9427,0.9643,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0376,0.0578,0.0723,0.3699,0.4624,3,0.7844,0.8324,0.8714,346,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0860,0.0860,0.1633,0.3868,0.2779,0,0.6081,0.6648,0.7171,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0029,0.0287,0.0603,0.3592,0.5489,1,0.8688,0.9080,0.9364,348,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0258,0.0487,0.0458,0.3381,0.5415,0,0.8367,0.8797,0.9125,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q24,0.1375,0.1719,0.1862,0.3324,0.1719,0,0.4466,0.5043,0.5619,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q25,0.1146,0.1490,0.2034,0.3524,0.1805,0,0.4749,0.5330,0.5901,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q26,0.0303,0.1030,0.3394,0.3576,0.1697,19,0.4677,0.5273,0.5861,330,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0548,0.0749,0.0980,0.4928,0.2795,2,0.7200,0.7723,0.8173,347,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0143,0.0430,0.0726,0.4842,0.3859,2,0.8261,0.8701,0.9043,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0153,0.0544,0.0974,0.3754,0.4575,4,0.7851,0.8329,0.8717,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.1189,0.1638,0.1729,0.3940,0.1504,6,0.4864,0.5444,0.6013,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0573,0.1251,0.1485,0.4183,0.2507,34,0.6125,0.6691,0.7211,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.1404,0.1872,0.1748,0.3639,0.1337,2,0.4400,0.4976,0.5553,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0296,0.0353,0.0544,0.3940,0.4866,3,0.8378,0.8806,0.9133,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0444,0.0573,0.1117,0.3725,0.4140,1,0.7353,0.7865,0.8302,349,587
10007154,"University of Nottingham, The",CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0926,0.1232,0.1452,0.3410,0.2980,0,0.5817,0.6390,0.6926,349,587
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0000,0.0222,0.5333,0.4444,0,0.8684,0.9778,0.9966,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0222,0.0000,0.0667,0.4000,0.5111,0,0.7763,0.9111,0.9680,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0000,0.0222,0.1111,0.8667,0,0.8684,0.9778,0.9966,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0000,0.0222,0.0667,0.3333,0.5778,0,0.7763,0.9111,0.9680,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0000,0.0444,0.0222,0.4000,0.5333,0,0.8052,0.9333,0.9793,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0222,0.0444,0.3333,0.6000,0,0.8052,0.9333,0.9793,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0222,0.0000,0.1556,0.8222,0,0.8684,0.9778,0.9966,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0667,0.0889,0.1111,0.3778,0.3556,0,0.5733,0.7333,0.8491,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0889,0.1778,0.2222,0.3333,0.1778,0,0.3562,0.5111,0.6639,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.0444,0.0667,0.1111,0.3556,0.4222,0,0.6208,0.7778,0.8821,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0000,0.0444,0.1111,0.4222,0.4222,0,0.6956,0.8444,0.9280,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0000,0.0000,0.0444,0.3333,0.6222,0,0.8357,0.9556,0.9891,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0000,0.0444,0.1111,0.4000,0.4444,0,0.6956,0.8444,0.9280,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0000,0.0682,0.0909,0.4318,0.4091,1,0.6895,0.8409,0.9264,44,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.0222,0.0444,0.0889,0.4444,0.4000,0,0.6956,0.8444,0.9280,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0000,0.0222,0.0667,0.4222,0.4889,0,0.7763,0.9111,0.9680,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.0000,0.1111,0.0444,0.4444,0.4000,0,0.6956,0.8444,0.9280,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0000,0.0444,0.1111,0.3556,0.4889,0,0.6956,0.8444,0.9280,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0000,0.0227,0.0455,0.4318,0.5000,1,0.8013,0.9318,0.9789,44,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0000,0.0000,0.0444,0.3556,0.6000,0,0.8357,0.9556,0.9891,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0000,0.0444,0.0444,0.2667,0.6444,0,0.7763,0.9111,0.9680,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0000,0.0000,0.0667,0.3111,0.6222,0,0.8052,0.9333,0.9793,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0000,0.0000,0.0667,0.2000,0.7333,0,0.8052,0.9333,0.9793,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.0444,0.0444,0.0222,0.4667,0.4222,0,0.7485,0.8889,0.9556,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0222,0.0889,0.1111,0.3556,0.4222,0,0.6208,0.7778,0.8821,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.1000,0.1250,0.3500,0.2750,0.1500,5,0.2723,0.4250,0.5935,40,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0000,0.0444,0.0222,0.2444,0.6889,0,0.8052,0.9333,0.9793,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0056,0.0056,0.0444,0.3444,0.6000,0,0.8202,0.9444,0.9845,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0000,0.0296,0.0222,0.2963,0.6519,0,0.8253,0.9481,0.9861,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.0500,0.0944,0.1389,0.3722,0.3444,0,0.5559,0.7167,0.8363,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0000,0.0370,0.0815,0.3852,0.4963,1,0.7395,0.8815,0.9512,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.0074,0.0593,0.0667,0.4370,0.4296,0,0.7217,0.8667,0.9422,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0000,0.0222,0.0667,0.3852,0.5259,1,0.7763,0.9111,0.9680,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0000,0.0222,0.0556,0.2889,0.6333,0,0.7906,0.9222,0.9738,45,58
10007801,University of Plymouth,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0222,0.0444,0.0667,0.3407,0.5259,0,0.7217,0.8667,0.9422,45,58
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0090,0.0538,0.1480,0.6637,0.1256,1,0.7243,0.7892,0.8422,223,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0134,0.0402,0.1295,0.6295,0.1875,0,0.7546,0.8170,0.8663,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0089,0.0179,0.0313,0.3750,0.5670,0,0.8981,0.9420,0.9676,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0223,0.0759,0.1429,0.3795,0.3795,0,0.6920,0.7589,0.8152,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0269,0.0807,0.1973,0.4036,0.2915,1,0.6247,0.6951,0.7574,223,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0134,0.0580,0.1518,0.4375,0.3393,0,0.7111,0.7768,0.8311,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0045,0.0179,0.0313,0.3304,0.6161,0,0.9036,0.9464,0.9708,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.1396,0.1982,0.1802,0.3514,0.1306,2,0.4103,0.4820,0.5544,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0848,0.1205,0.2366,0.4330,0.1250,0,0.4856,0.5580,0.6281,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q10,0.1031,0.2152,0.2287,0.3543,0.0987,1,0.3823,0.4529,0.5255,223,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q11,0.0995,0.2172,0.2624,0.3258,0.0950,3,0.3511,0.4208,0.4938,221,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q12,0.0268,0.0804,0.1071,0.4464,0.3393,0,0.7207,0.7857,0.8390,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q13,0.0541,0.0946,0.2207,0.4730,0.1577,2,0.5583,0.6306,0.6975,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q14,0.0410,0.1487,0.2718,0.3949,0.1436,29,0.4610,0.5385,0.6141,195,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q15,0.1563,0.2009,0.2277,0.3348,0.0804,0,0.3462,0.4152,0.4877,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q16,0.0556,0.1065,0.2083,0.4954,0.1343,8,0.5563,0.6296,0.6975,216,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q17,0.1027,0.1875,0.2098,0.3973,0.1027,0,0.4283,0.5000,0.5717,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q18,0.0135,0.0538,0.1928,0.4664,0.2735,1,0.6717,0.7399,0.7982,223,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q19,0.0180,0.0450,0.0901,0.4595,0.3874,2,0.7872,0.8468,0.8920,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q20,0.0134,0.0313,0.0982,0.4866,0.3705,0,0.7990,0.8571,0.9005,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q21,0.0586,0.0991,0.1261,0.5045,0.2117,2,0.6466,0.7162,0.7769,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q22,0.0090,0.0270,0.0405,0.4595,0.4640,2,0.8753,0.9234,0.9539,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q23,0.0180,0.0676,0.0856,0.4324,0.3964,2,0.7673,0.8288,0.8767,222,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q24,0.1045,0.1864,0.1545,0.3500,0.2045,4,0.4814,0.5545,0.6254,220,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q25,0.0682,0.2182,0.2318,0.3182,0.1636,4,0.4099,0.4818,0.5545,220,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q26,0.1024,0.1073,0.2634,0.4000,0.1268,19,0.4514,0.5268,0.6010,205,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Q27,0.0362,0.0995,0.1222,0.5339,0.2081,3,0.6736,0.7421,0.8004,221,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale01,0.0134,0.0472,0.1127,0.5119,0.3147,1,0.7652,0.8266,0.8746,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale02,0.0149,0.0521,0.1265,0.3914,0.4152,1,0.7432,0.8065,0.8573,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale03,0.1060,0.1879,0.2273,0.3661,0.1127,6,0.4076,0.4788,0.5509,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale04,0.0387,0.1034,0.1942,0.4464,0.2173,31,0.5924,0.6637,0.7282,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale05,0.1064,0.1674,0.2143,0.4077,0.1042,8,0.4399,0.5119,0.5834,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale06,0.0149,0.0432,0.1302,0.4695,0.3423,3,0.7489,0.8118,0.8618,224,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale07,0.0336,0.0628,0.0852,0.4798,0.3386,4,0.7560,0.8184,0.8676,223,416
10007158,University of Southampton,CAH01-01-02,Medicine (non-specific),First degree,Scale08,0.0638,0.1562,0.1577,0.3686,0.2538,10,0.5499,0.6224,0.6897,222,416
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q01,0.0000,0.0110,0.0110,0.4505,0.5275,0,0.9144,0.9780,0.9946,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q02,0.0000,0.0110,0.0220,0.4176,0.5495,0,0.8983,0.9670,0.9898,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q03,0.0000,0.0110,0.0110,0.1758,0.8022,0,0.9144,0.9780,0.9946,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q04,0.0000,0.0440,0.0549,0.1758,0.7253,0,0.8123,0.9011,0.9505,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q05,0.0000,0.0220,0.0989,0.2857,0.5934,0,0.7858,0.8791,0.9351,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q06,0.0000,0.0220,0.1099,0.2527,0.6154,0,0.7728,0.8681,0.9272,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q07,0.0000,0.0110,0.0110,0.2527,0.7253,0,0.9144,0.9780,0.9946,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q08,0.0440,0.0440,0.1209,0.3187,0.4725,0,0.6856,0.7912,0.8682,91,147
10007803,University of St Andrews,CAH01-01-02,Medicine (non-specific),First degree,Q09,0.0110,0.0440,0.0549,0.3077,0.5824,0,0.7989,0.8901,0.9429,91,147
